congress,chamber,icpsr,state_abbrev,party_code,bioname,nominate_dim1
110,Senate,14440,MD,100,"MIKULSKI, Barbara Ann",-0.37
110,Senate,15408,MD,100,"CARDIN, Benjamin Louis",-0.32
110,Senate,10808,MA,100,"KENNEDY, Edward Moore (Ted)",-0.443
110,Senate,14920,MA,100,"KERRY, John Forbes",-0.352
110,Senate,14709,MI,100,"LEVIN, Carl",-0.395
110,Senate,29732,MI,100,"STABENOW, Deborah Ann",-0.343
110,Senate,40302,MN,200,"COLEMAN, Norm",0.185
110,Senate,40700,MN,100,"KLOBUCHAR, Amy",-0.278
110,Senate,14009,MS,200,"COCHRAN, William Thad",0.287
110,Senate,14031,MS,200,"LOTT, Chester Trent",0.39
110,Senate,29534,MS,200,"WICKER, Roger F.",0.378
110,Senate,15501,MO,200,"BOND, Christopher Samuel (Kit)",0.31
110,Senate,40701,MO,100,"McCASKILL, Claire",-0.143
110,Senate,14203,MT,100,"BAUCUS, Max Sieben",-0.212
110,Senate,40702,MT,100,"TESTER, Jon",-0.213
110,Senate,40103,NE,100,"NELSON, Earl Benjamin (Ben)",-0.03
110,Senate,49704,NE,200,"HAGEL, Charles Timothy (Chuck)",0.344
110,Senate,15054,NV,100,"REID, Harry",-0.276
110,Senate,29537,NV,200,"ENSIGN, John Eric",0.508
110,Senate,14826,NH,200,"GREGG, Judd Alan",0.429
110,Senate,29740,NH,200,"SUNUNU, John E.",0.473
110,Senate,14914,NJ,100,"LAUTENBERG, Frank Raleigh",-0.382
110,Senate,29373,NJ,100,"MENENDEZ, Robert",-0.366
110,Senate,14103,NM,200,"DOMENICI, Pete Vichi",0.257
110,Senate,14912,NM,100,"BINGAMAN, Jesse Francis (Jeff), Jr.",-0.266
110,Senate,14858,NY,100,"SCHUMER, Charles Ellis (Chuck)",-0.355
110,Senate,40105,NY,100,"CLINTON, Hillary Rodham",-0.367
110,Senate,29548,NC,200,"BURR, Richard M.",0.435
110,Senate,40303,NC,200,"DOLE, Elizabeth Hanford",0.363
110,Senate,14812,ND,100,"DORGAN, Byron Leslie",-0.267
110,Senate,15502,ND,100,"CONRAD, Kent",-0.296
110,Senate,29389,OH,100,"BROWN, Sherrod",-0.425
110,Senate,49903,OH,200,"VOINOVICH, George Victor",0.239
110,Senate,15424,OK,200,"INHOFE, James Mountain",0.552
110,Senate,29555,OK,200,"COBURN, Thomas Allen",0.782
110,Senate,14871,OR,100,"WYDEN, Ronald Lee",-0.335
110,Senate,49705,OR,200,"SMITH, Gordon Harold",0.192
110,Senate,14910,PA,200,"SPECTER, Arlen",0.068
110,Senate,40703,PA,100,"CASEY, Robert (Bob), Jr.",-0.313
110,Senate,29142,RI,100,"REED, John F. (Jack)",-0.36
110,Senate,40704,RI,100,"WHITEHOUSE, Sheldon",-0.34
110,Senate,29566,SC,200,"GRAHAM, Lindsey O.",0.367
110,Senate,29936,SC,200,"DeMINT, James W.",0.7
110,Senate,15425,SD,100,"JOHNSON, Timothy Peter (Tim)",-0.25
110,Senate,29754,SD,200,"THUNE, John",0.431
110,Senate,40304,TN,200,"ALEXANDER, Lamar",0.324
110,Senate,40705,TN,200,"CORKER, Robert (Bob)",0.395
110,Senate,40305,TX,200,"CORNYN, John",0.471
110,Senate,49306,TX,200,"HUTCHISON, Kathryn Ann Bailey (Kay)",0.356
110,Senate,14503,UT,200,"HATCH, Orrin Grant",0.382
110,Senate,49307,UT,200,"BENNETT, Robert Foster (Bob)",0.331
110,Senate,14307,VT,100,"LEAHY, Patrick Joseph",-0.36
110,Senate,29147,VT,328,"SANDERS, Bernard",-0.545
110,Senate,14712,VA,200,"WARNER, John William",0.262
110,Senate,40706,VA,100,"WEBB, James H. (Jim)",-0.169
110,Senate,39310,WA,100,"CANTWELL, Maria E.",-0.309
110,Senate,49308,WA,100,"MURRAY, Patty",-0.357
110,Senate,1366,WV,100,"BYRD, Robert Carlyle",-0.309
110,Senate,14922,WV,100,"ROCKEFELLER, John Davison (Jay), IV",-0.326
110,Senate,15703,WI,100,"KOHL, Herbert H.",-0.256
110,Senate,49309,WI,100,"FEINGOLD, Russell Dana",-0.308
110,Senate,15633,WY,200,"THOMAS, Craig Lyle",0.446
110,Senate,40707,WY,200,"BARRASSO, John A.",0.54
110,Senate,49706,WY,200,"ENZI, Michael B.",0.545
111,House,20300,AL,200,"BONNER, Jr., Josiah Robins (Jo)",0.367
111,House,20301,AL,200,"ROGERS, Mike Dennis",0.379
111,House,20302,AL,100,"DAVIS, Artur",-0.27
111,House,20900,AL,100,"BRIGHT, Bobby Neal, Sr.",0.067
111,House,20901,AL,100,"GRIFFITH, Parker",-0.045
111,House,29301,AL,200,"BACHUS, Spencer T., III",0.387
111,House,29701,AL,200,"ADERHOLT, Robert",0.405
111,House,90901,AL,200,"GRIFFITH, Parker",0.385
111,House,14066,AK,200,"YOUNG, Donald Edwin",0.283
111,House,29401,AS,100,"FALEOMAVAEGA, Eni F. H.",NA
111,House,20100,AZ,200,"FLAKE, Jeff",0.855
111,House,20304,AZ,200,"FRANKS, Trent",0.749
111,House,20305,AZ,100,"GRIJALVA, Raúl M.",-0.598
111,House,20700,AZ,100,"MITCHELL, Harry E.",-0.056
111,House,20701,AZ,100,"GIFFORDS, Gabrielle",-0.11
111,House,20902,AZ,100,"KIRKPATRICK, Ann",-0.169
111,House,29101,AZ,100,"PASTOR, Ed",-0.421
111,House,29501,AZ,200,"SHADEGG, John B.",0.749
111,House,20101,AR,200,"BOOZMAN, John",0.426
111,House,20102,AR,100,"ROSS, Michael Avery",-0.201
111,House,29702,AR,100,"BERRY, Robert Marion",-0.293
111,House,29703,AR,100,"SNYDER, Victor F.",-0.268
111,House,14053,CA,100,"STARK, Fortney Hillman (Pete), Jr.",-0.631
111,House,14256,CA,100,"MILLER, George",-0.552
111,House,14280,CA,100,"WAXMAN, Henry Arnold",-0.473
111,House,14644,CA,200,"LEWIS, Charles Jeremy (Jerry)",0.348
111,House,14647,CA,200,"LUNGREN, Daniel Edward",0.497
111,House,14813,CA,200,"DREIER, David Timothy",0.478
111,House,15005,CA,100,"BERMAN, Howard Lawrence",-0.404
111,House,15413,CA,200,"GALLEGLY, Elton W.",0.402
111,House,15420,CA,200,"HERGER, Walter William (Wally)",0.551
111,House,15448,CA,100,"PELOSI, Nancy",-0.489
111,House,15621,CA,200,"ROHRABACHER, Dana",0.626
111,House,20103,CA,100,"HONDA, Mike",-0.529
111,House,20104,CA,100,"SCHIFF, Adam",-0.352
111,House,20105,CA,100,"SOLIS, Hilda L.",-0.508
111,House,20106,CA,100,"WATSON, Diane Edith",-0.531
111,House,20107,CA,200,"ISSA, Darrell",0.476
111,House,20108,CA,100,"DAVIS, Susan A.",-0.343
111,House,20306,CA,100,"CARDOZA, Dennis A.",-0.262
111,House,20307,CA,200,"NUNES, Devin",0.45
111,House,20310,CA,100,"SÁNCHEZ, Linda T.",-0.507
111,House,20501,CA,100,"COSTA, Jim",-0.199
111,House,20538,CA,100,"MATSUI, Doris",-0.433
111,House,20539,CA,200,"CAMPBELL, John",0.748
111,House,20702,CA,100,"MCNERNEY, Jerry",-0.263
111,House,20703,CA,200,"MCCARTHY, Kevin",0.453
111,House,20752,CA,100,"RICHARDSON, Laura",-0.339
111,House,20762,CA,100,"SPEIER, Karen Lorraine Jacqueline (Jackie)",-0.381
111,House,20903,CA,200,"McCLINTOCK, Tom",0.671
111,House,20955,CA,100,"CHU, Judy",-0.479
111,House,20958,CA,100,"GARAMENDI, John",-0.312
111,House,20963,CA,200,"HUNTER, Duncan Duane",0.539
111,House,29106,CA,100,"WATERS, Maxine",-0.656
111,House,29309,CA,100,"WOOLSEY, Lynn C.",-0.556
111,House,29312,CA,100,"ESHOO, Anna Georges",-0.379
111,House,29313,CA,100,"FARR, Sam",-0.455
111,House,29315,CA,200,"McKEON, Howard P. (Buck)",0.396
111,House,29316,CA,100,"BECERRA, Xavier",-0.512
111,House,29317,CA,100,"ROYBAL-ALLARD, Lucille",-0.469
111,House,29318,CA,100,"HARMAN, Jane L.",-0.262
111,House,29321,CA,200,"ROYCE, Edward Randall",0.657
111,House,29323,CA,200,"CALVERT, Ken",0.34
111,House,29325,CA,100,"FILNER, Bob",-0.652
111,House,29504,CA,100,"LOFGREN, Zoe",-0.396
111,House,29505,CA,200,"RADANOVICH, George P.",0.484
111,House,29508,CA,200,"BILBRAY, Brian P.",0.392
111,House,29705,CA,100,"TAUSCHER, Ellen O'Kane",-0.308
111,House,29707,CA,100,"SHERMAN, Brad",-0.345
111,House,29709,CA,100,"SANCHEZ, Loretta",-0.367
111,House,29774,CA,100,"CAPPS, Lois",-0.389
111,House,29775,CA,200,"BONO, Mary",0.353
111,House,29778,CA,100,"LEE, Barbara",-0.676
111,House,29901,CA,100,"THOMPSON, Michael",-0.392
111,House,29903,CA,100,"NAPOLITANO, Grace Flores",-0.448
111,House,29905,CA,200,"MILLER, Gary G.",0.478
111,House,29942,CA,100,"BACA, Joe",-0.349
111,House,20502,CO,100,"SALAZAR, John",-0.277
111,House,20704,CO,200,"LAMBORN, Doug",0.665
111,House,20705,CO,100,"PERLMUTTER, Ed",-0.282
111,House,20904,CO,100,"POLIS, Jared",-0.278
111,House,20905,CO,100,"MARKEY, Betsy",-0.19
111,House,20906,CO,200,"COFFMAN, Mike",0.492
111,House,29710,CO,100,"DEGETTE, Diana",-0.431
111,House,20706,CT,100,"COURTNEY, Joe",-0.336
111,House,20707,CT,100,"MURPHY, Christopher",-0.289
111,House,20907,CT,100,"HIMES, James A.",-0.24
111,House,29109,CT,100,"DeLAURO, Rosa L.",-0.414
111,House,29908,CT,100,"LARSON, John B.",-0.396
111,House,29327,DE,200,"CASTLE, Michael Newbold",0.229
111,House,21993,DC,100,"NORTON, Eleanor Holmes",-0.491
111,House,13047,FL,200,"YOUNG, Charles William (Bill)",0.325
111,House,15627,FL,200,"STEARNS, Clifford Bundy",0.554
111,House,15634,FL,200,"ROS-LEHTINEN, Ileana",0.244
111,House,20110,FL,200,"MILLER, Jefferson B. (Jeff)",0.633
111,House,20111,FL,200,"CRENSHAW, Ander",0.333
111,House,20113,FL,200,"PUTNAM, Adam",0.414
111,House,20313,FL,200,"BROWN-WAITE, Virginia (Ginny)",0.36
111,House,20316,FL,200,"DIAZ-BALART, Mario",0.282
111,House,20358,FL,100,"MEEK, Kendrick B.",-0.363
111,House,20503,FL,200,"MACK, Connie, IV",0.601
111,House,20504,FL,100,"WASSERMAN SCHULTZ, Debbie",-0.413
111,House,20708,FL,100,"CASTOR, Kathy",-0.434
111,House,20709,FL,200,"BUCHANAN, Vernon G.",0.362
111,House,20711,FL,100,"KLEIN, Ron",-0.265
111,House,20758,FL,200,"BILIRAKIS, Gus",0.424
111,House,20908,FL,100,"GRAYSON, Alan",-0.363
111,House,20909,FL,200,"POSEY, Bill",0.533
111,House,20910,FL,200,"ROONEY, Thomas J.",0.458
111,House,20911,FL,100,"KOSMAS, Suzanne M.",-0.163
111,House,20959,FL,100,"DEUTCH, Theodore E. (Ted)",-0.401
111,House,29328,FL,100,"BROWN, Corrine",-0.429
111,House,29331,FL,200,"MICA, John L.",0.453
111,House,29336,FL,200,"DIAZ-BALART, Lincoln",0.243
111,House,29337,FL,100,"HASTINGS, Alcee Lamar",-0.564
111,House,29713,FL,100,"BOYD, F. Allen, Jr.",-0.181
111,House,29715,FL,100,"WEXLER, Robert",-0.392
111,House,15431,GA,100,"LEWIS, John R.",-0.589
111,House,20317,GA,100,"MARSHALL, Jim",-0.119
111,House,20319,GA,200,"GINGREY, Phil",0.561
111,House,20321,GA,100,"SCOTT, David",-0.305
111,House,20505,GA,200,"PRICE, Tom",0.644
111,House,20506,GA,200,"WESTMORELAND, Lynn A.",0.672
111,House,20507,GA,100,"BARROW, John",-0.119
111,House,20712,GA,100,"JOHNSON, Hank",-0.479
111,House,20753,GA,200,"BROUN, Paul C., Jr.",0.913
111,House,20962,GA,200,"GRAVES, Tom",0.716
111,House,29338,GA,200,"KINGSTON, Jack",0.54
111,House,29339,GA,100,"BISHOP, Sanford Dixon, Jr.",-0.289
111,House,29341,GA,200,"LINDER, John Elmer",0.559
111,House,99342,GA,200,"DEAL, John Nathan",0.581
111,House,20764,GU,100,"BORDALLO, Madeleine",NA
111,House,15245,HI,100,"ABERCROMBIE, Neil",-0.432
111,House,20713,HI,100,"HIRONO, Mazie",-0.512
111,House,20961,HI,200,"DJOU, Charles",0.172
111,House,20912,ID,100,"MINNICK, Walt",0.088
111,House,29910,ID,200,"SIMPSON, Michael K.",0.296
111,House,15453,IL,100,"COSTELLO, Jerry Francis",-0.317
111,House,20115,IL,200,"KIRK, Mark Steven",0.274
111,House,20116,IL,200,"JOHNSON, Timothy V.",0.264
111,House,20508,IL,100,"LIPINSKI, Daniel",-0.227
111,House,20509,IL,100,"BEAN, Melissa L.",-0.155
111,House,20715,IL,200,"ROSKAM, Peter",0.429
111,House,20716,IL,100,"HARE, Phil",-0.38
111,House,20749,IL,100,"FOSTER, Bill",-0.238
111,House,20913,IL,100,"HALVORSON, Deborah L.",-0.183
111,House,20914,IL,200,"SCHOCK, Aaron",0.311
111,House,20954,IL,100,"QUIGLEY, Mike",-0.325
111,House,29346,IL,100,"RUSH, Bobby L.",-0.479
111,House,29348,IL,100,"GUTIÉRREZ, Luis V.",-0.487
111,House,29349,IL,200,"MANZULLO, Donald A.",0.51
111,House,29585,IL,100,"JACKSON, Jesse L., Jr.",-0.538
111,House,29717,IL,100,"DAVIS, Danny K.",-0.487
111,House,29718,IL,200,"SHIMKUS, John M.",0.375
111,House,29911,IL,100,"SCHAKOWSKY, Janice D.",-0.602
111,House,29912,IL,200,"BIGGERT, Judy Borg",0.323
111,House,15014,IN,200,"BURTON, Danny Lee",0.585
111,House,15124,IN,100,"VISCLOSKY, Peter",-0.402
111,House,20117,IN,200,"PENCE, Mike",0.655
111,House,20717,IN,100,"DONNELLY, Joe",-0.119
111,House,20718,IN,100,"ELLSWORTH, Brad",-0.106
111,House,20757,IN,100,"CARSON, André",-0.434
111,House,21100,IN,200,"STUTZMAN, Marlin",0.718
111,House,29350,IN,200,"BUYER, Stephen Earle",0.435
111,House,29519,IN,200,"SOUDER, Mark Edward",0.435
111,House,29914,IN,100,"HILL, Baron P.",-0.121
111,House,20325,IA,200,"KING, Steve",0.613
111,House,20719,IA,100,"BRALEY, Bruce",-0.31
111,House,20720,IA,100,"LOEBSACK, Dave",-0.276
111,House,29522,IA,200,"LATHAM, Thomas",0.302
111,House,29721,IA,100,"BOSWELL, Leonard L.",-0.238
111,House,20915,KS,200,"JENKINS, Lynn",0.523
111,House,29524,KS,200,"TIAHRT, Todd",0.449
111,House,29722,KS,200,"MORAN, Jerry",0.413
111,House,29915,KS,100,"MOORE, Dennis",-0.267
111,House,14854,KY,200,"ROGERS, Harold Dallas (Hal)",0.334
111,House,20326,KY,100,"CHANDLER, A. B. (Ben)",-0.232
111,House,20511,KY,200,"DAVIS, Geoffrey C. (Geoff)",0.398
111,House,20723,KY,100,"YARMUTH, John",-0.378
111,House,20916,KY,200,"GUTHRIE, Brett",0.427
111,House,29525,KY,200,"WHITFIELD, Wayne Edward (Ed)",0.303
111,House,20513,LA,100,"MELANCON, Charles J.",-0.178
111,House,20514,LA,200,"BOUSTANY, Charles W.",0.392
111,House,20759,LA,200,"SCALISE, Steve",0.559
111,House,20917,LA,200,"CAO, Anh (Joseph)",0.133
111,House,20918,LA,200,"FLEMING, John",0.59
111,House,20919,LA,200,"CASSIDY, Bill",0.462
111,House,90327,LA,200,"ALEXANDER, Rodney",0.331
111,House,20328,ME,100,"MICHAUD, Michael H.",-0.283
111,House,20920,ME,100,"PINGREE, Chellie",-0.423
111,House,14873,MD,100,"HOYER, Steny Hamilton",-0.381
111,House,20329,MD,100,"RUPPERSBERGER, C. A. Dutch",-0.299
111,House,20330,MD,100,"VAN HOLLEN, Christopher",-0.399
111,House,20724,MD,100,"SARBANES, John",-0.466
111,House,20763,MD,100,"EDWARDS, Donna F.",-0.562
111,House,20921,MD,100,"KRATOVIL, Frank M., Jr.",-0.037
111,House,29356,MD,200,"BARTLETT, Roscoe Gardner",0.493
111,House,29587,MD,100,"CUMMINGS, Elijah Eugene",-0.438
111,House,14435,MA,100,"MARKEY, Edward John",-0.517
111,House,14824,MA,100,"FRANK, Barney",-0.499
111,House,15616,MA,100,"NEAL, Richard Edmund",-0.417
111,House,20119,MA,100,"LYNCH, Stephen F.",-0.342
111,House,20754,MA,100,"TSONGAS, Nicola S. (Niki)",-0.396
111,House,29123,MA,100,"OLVER, John Walter",-0.577
111,House,29729,MA,100,"McGOVERN, James P.",-0.538
111,House,29730,MA,100,"TIERNEY, John F.",-0.488
111,House,29731,MA,100,"DELAHUNT, Bill",-0.495
111,House,29919,MA,100,"CAPUANO, Michael Everett",-0.58
111,House,2605,MI,100,"DINGELL, John David, Jr.",-0.448
111,House,10713,MI,100,"CONYERS, John, Jr.",-0.658
111,House,14430,MI,100,"KILDEE, Dale Edward",-0.385
111,House,15033,MI,100,"LEVIN, Sander Martin",-0.379
111,House,15446,MI,200,"UPTON, Frederick Stephen",0.32
111,House,20120,MI,200,"ROGERS, Mike",0.4
111,House,20331,MI,200,"MILLER, Candice S.",0.343
111,House,20332,MI,200,"McCOTTER, Thaddeus George",0.335
111,House,20922,MI,100,"SCHAUER, Mark H.",-0.233
111,House,20923,MI,100,"PETERS, Gary C.",-0.252
111,House,29124,MI,200,"CAMP, David Lee",0.385
111,House,29360,MI,100,"STUPAK, Bart T.",-0.396
111,House,29361,MI,200,"HOEKSTRA, Peter",0.516
111,House,29362,MI,200,"EHLERS, Vernon James",0.316
111,House,29733,MI,100,"KILPATRICK, Carolyn Cheeks",-0.491
111,House,14265,MN,100,"OBERSTAR, James Louis",-0.553
111,House,20122,MN,100,"MCCOLLUM, Betty",-0.419
111,House,20333,MN,200,"KLINE, John",0.49
111,House,20726,MN,100,"WALZ, Tim",-0.275
111,House,20727,MN,100,"ELLISON, Keith",-0.537
111,House,20728,MN,200,"BACHMANN, Michele",0.584
111,House,20924,MN,200,"PAULSEN, Erik",0.402
111,House,29127,MN,100,"PETERSON, Collin Clark",-0.148
111,House,15637,MS,100,"TAYLOR, Gary Eugene (Gene)",-0.045
111,House,20761,MS,100,"CHILDERS, Travis W.",-0.011
111,House,20925,MS,200,"HARPER, Gregg",0.384
111,House,29368,MS,100,"THOMPSON, Bennie",-0.519
111,House,14451,MO,100,"SKELTON, Isaac Newton, IV (Ike)",-0.172
111,House,20123,MO,200,"AKIN, W. Todd",0.612
111,House,20124,MO,200,"GRAVES, Samuel",0.449
111,House,20147,MO,100,"CLAY, William Lacy, Jr.",-0.481
111,House,20516,MO,100,"CARNAHAN, Russ",-0.347
111,House,20517,MO,100,"CLEAVER, Emanuel, II",-0.454
111,House,20926,MO,200,"LUETKEMEYER, Blaine",0.45
111,House,29735,MO,200,"BLUNT, Roy",0.398
111,House,29736,MO,200,"EMERSON, Jo Ann",0.269
111,House,20125,MT,200,"REHBERG, Denny",0.337
111,House,20518,NE,200,"FORTENBERRY, Jeff",0.304
111,House,20729,NE,200,"SMITH, Adrian",0.509
111,House,29921,NE,200,"TERRY, Lee Raymond",0.426
111,House,20730,NV,200,"HELLER, Dean",0.463
111,House,20927,NV,100,"TITUS, Alice (Dina)",-0.297
111,House,29922,NV,100,"BERKLEY, Shelley",-0.302
111,House,20731,NH,100,"SHEA-PORTER, Carol",-0.315
111,House,20732,NH,100,"HODES, Paul",-0.256
111,House,14863,NJ,200,"SMITH, Christopher Henry",0.184
111,House,15454,NJ,100,"PALLONE, Frank, Jr.",-0.402
111,House,15619,NJ,100,"PAYNE, Donald Milford",-0.592
111,House,20336,NJ,200,"GARRETT, Scott",0.688
111,House,20542,NJ,100,"SIRES, Albio",-0.404
111,House,20928,NJ,100,"ADLER, John H.",-0.114
111,House,20929,NJ,200,"LANCE, Leonard",0.329
111,House,29132,NJ,100,"ANDREWS, Robert Ernest",-0.297
111,House,29539,NJ,200,"LoBIONDO, Frank A.",0.211
111,House,29541,NJ,200,"FRELINGHUYSEN, Rodney P.",0.292
111,House,29741,NJ,100,"PASCRELL, William J., Jr.",-0.369
111,House,29742,NJ,100,"ROTHMAN, Steven",-0.352
111,House,29923,NJ,100,"HOLT, Rush",-0.463
111,House,20930,NM,100,"HEINRICH, Martin",-0.333
111,House,20931,NM,100,"TEAGUE, Harry",-0.142
111,House,20932,NM,100,"LUJÁN, Ben Ray",-0.381
111,House,13035,NY,100,"RANGEL, Charles B.",-0.514
111,House,15000,NY,100,"ACKERMAN, Gary Leonard",-0.429
111,House,15072,NY,100,"TOWNS, Edolphus",-0.519
111,House,15444,NY,100,"SLAUGHTER, Louise McIntosh",-0.465
111,House,15603,NY,100,"ENGEL, Eliot Lance",-0.408
111,House,15612,NY,100,"LOWEY, Nita M.",-0.389
111,House,20129,NY,100,"ISRAEL, Steve",-0.334
111,House,20338,NY,100,"BISHOP, Timothy H.",-0.338
111,House,20519,NY,100,"HIGGINS, Brian",-0.348
111,House,20733,NY,100,"CLARKE, Yvette Diane",-0.608
111,House,20734,NY,100,"HALL, John",-0.319
111,House,20735,NY,100,"GILLIBRAND, Kirsten",-0.446
111,House,20736,NY,100,"ARCURI, Michael",-0.206
111,House,20933,NY,100,"McMAHON, Michael E.",-0.156
111,House,20934,NY,100,"TONKO, Paul",-0.416
111,House,20935,NY,100,"MAFFEI, Daniel B.",-0.19
111,House,20936,NY,200,"LEE, Christopher John",0.313
111,House,20937,NY,100,"MASSA, Eric J.J.",-0.201
111,House,20956,NY,100,"MURPHY, Scott",-0.11
111,House,20957,NY,100,"OWENS, William",-0.182
111,House,21101,NY,200,"REED, Thomas W., II",0.269
111,House,29134,NY,100,"SERRANO, José E.",-0.491
111,House,29375,NY,200,"KING, Peter T.",0.259
111,House,29377,NY,100,"NADLER, Jerrold Lewis",-0.507
111,House,29378,NY,100,"VELÁZQUEZ, Nydia M.",-0.546
111,House,29379,NY,100,"MALONEY, Carolyn Bosher",-0.387
111,House,29380,NY,100,"HINCHEY, Maurice Dunlea",-0.575
111,House,29744,NY,100,"MCCARTHY, Carolyn",-0.294
111,House,29776,NY,100,"MEEKS, Gregory W.",-0.415
111,House,29925,NY,100,"CROWLEY, Joseph",-0.412
111,House,29926,NY,100,"WEINER, Anthony D.",-0.408
111,House,39316,NY,200,"McHUGH, John Michael",0.225
111,House,15092,NC,200,"COBLE, Howard",0.52
111,House,15438,NC,100,"PRICE, David Eugene",-0.343
111,House,20340,NC,100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",-0.404
111,House,20341,NC,100,"MILLER, Brad",-0.376
111,House,20521,NC,200,"FOXX, Virginia Ann",0.624
111,House,20522,NC,200,"McHENRY, Patrick T.",0.524
111,House,20737,NC,100,"SHULER, Heath",-0.07
111,House,20938,NC,100,"KISSELL, Larry",-0.182
111,House,29383,NC,100,"WATT, Melvin L.",-0.526
111,House,29546,NC,200,"JONES, Walter Beaman, Jr.",0.244
111,House,29549,NC,200,"MYRICK, Sue",0.56
111,House,29745,NC,100,"ETHERIDGE, Bobby R.",-0.288
111,House,29746,NC,100,"McINTYRE, Mike",-0.148
111,House,29384,ND,100,"POMEROY, Earl Ralph, III",-0.266
111,House,21996,MP,100,"SABLAN, Gregorio Kilili Camacho",-0.419
111,House,91996,MP,328,"SABLAN, Gregorio Kilili Camacho",NA
111,House,15029,OH,100,"KAPTUR, Marcia Carolyn (Marcy)",-0.341
111,House,20130,OH,200,"TIBERI, Patrick (Pat)",0.386
111,House,20342,OH,200,"TURNER, Michael R.",0.265
111,House,20343,OH,100,"RYAN, Timothy J.",-0.402
111,House,20540,OH,200,"SCHMIDT, Jean",0.467
111,House,20738,OH,200,"JORDAN, Jim",0.711
111,House,20739,OH,100,"WILSON, Charlie",-0.321
111,House,20740,OH,100,"SUTTON, Betty",-0.44
111,House,20741,OH,100,"SPACE, Zack",-0.167
111,House,20755,OH,200,"LATTA, Robert E.",0.508
111,House,20939,OH,100,"DRIEHAUS, Steve",-0.184
111,House,20940,OH,200,"AUSTRIA, Steve",0.367
111,House,20941,OH,100,"FUDGE, Marcia L.",-0.581
111,House,20942,OH,100,"KILROY, Mary Jo",-0.318
111,House,20943,OH,100,"BOCCIERI, John A.",-0.185
111,House,29137,OH,200,"BOEHNER, John Andrew",0.513
111,House,29553,OH,200,"LaTOURETTE, Steven C.",0.211
111,House,29748,OH,100,"KUCINICH, Dennis",-0.582
111,House,20131,OK,200,"SULLIVAN, John",0.513
111,House,20344,OK,200,"COLE, Tom",0.323
111,House,20523,OK,100,"BOREN, Daniel David",-0.112
111,House,20742,OK,200,"FALLIN, Mary",0.432
111,House,29393,OK,200,"LUCAS, Frank D.",0.361
111,House,15410,OR,100,"DeFAZIO, Peter Anthony",-0.427
111,House,20944,OR,100,"SCHRADER, Kurt",-0.182
111,House,29588,OR,100,"BLUMENAUER, Earl",-0.426
111,House,29931,OR,100,"WU, David",-0.37
111,House,29932,OR,200,"WALDEN, Greg",0.333
111,House,14072,PA,100,"MURTHA, John Patrick, Jr.",-0.265
111,House,15104,PA,100,"KANJORSKI, Paul E.",-0.303
111,House,20134,PA,200,"SHUSTER, William (Bill)",0.374
111,House,20135,PA,200,"PLATTS, Todd",0.252
111,House,20345,PA,200,"GERLACH, Jim",0.221
111,House,20346,PA,200,"MURPHY, Timothy",0.258
111,House,20525,PA,100,"SCHWARTZ, Allyson Y.",-0.343
111,House,20526,PA,200,"DENT, Charles W.",0.244
111,House,20743,PA,100,"ALTMIRE, Jason",-0.133
111,House,20744,PA,100,"SESTAK, Joe",-0.271
111,House,20745,PA,100,"MURPHY, Patrick",-0.204
111,House,20746,PA,100,"CARNEY, Chris",-0.119
111,House,20945,PA,100,"DAHLKEMPER, Kathleen A. (Kathy)",-0.178
111,House,20946,PA,200,"THOMPSON, Glenn",0.335
111,House,20960,PA,100,"CRITZ, Mark S.",-0.326
111,House,29396,PA,100,"HOLDEN, Thomas Timothy (Tim)",-0.233
111,House,29559,PA,100,"FATTAH, Chaka",-0.472
111,House,29561,PA,100,"DOYLE, Michael F.",-0.331
111,House,29752,PA,200,"PITTS, Joseph R.",0.538
111,House,29777,PA,100,"BRADY, Robert A.",-0.484
111,House,20964,PR,328,"PIERLUISI, Pedro",NA
111,House,90964,PR,100,"PIERLUISI, Pedro",NA
111,House,20136,RI,100,"LANGEVIN, James",-0.375
111,House,29564,RI,100,"KENNEDY, Patrick Joseph",-0.409
111,House,15064,SC,100,"SPRATT, John McKee, Jr.",-0.256
111,House,20137,SC,200,"BROWN, Henry Edward, Jr.",0.367
111,House,20138,SC,200,"WILSON, Joe",0.529
111,House,20347,SC,200,"BARRETT, James Gresham",0.653
111,House,39300,SC,200,"INGLIS, Robert Durden",0.518
111,House,39301,SC,100,"CLYBURN, James Enos",-0.466
111,House,20349,SD,100,"HERSETH SANDLIN, Stephanie",-0.184
